entry,exit,pnl,pnl_pct,sl,tp,exit_reason,t_entry,t_exit,side,model_label,prob,signal,equity
1569.300048828125,1574.699951171875,5.39990234375,0.0034409623244339906,1547.7263177776115,1598.065023562143,CLOSE,2020-02-07,2020-02-10,LONG,UP,0.9075,STRONG BUY,10.310738843104255
1570.9000244140625,1565.5999755859375,5.300048828125,0.003373893147720773,1591.5863434880328,1543.318265648769,CLOSE,2020-02-10,2020-02-11,SHORT,DOWN,0.6625,STRONG SELL,10.345526174234942
1565.199951171875,1567.4000244140625,2.2000732421875,0.0014056180110025504,1544.6198055934228,1592.6401452764778,CLOSE,2020-02-11,2020-02-12,LONG,UP,0.895,STRONG BUY,10.360068032158745
1570.199951171875,1575.0999755859375,4.9000244140625,0.0031206372222884757,1550.2648212234685,1596.780124436417,CLOSE,2020-02-12,2020-02-13,LONG,UP,0.9625,STRONG BUY,10.39239804608534
1575.800048828125,1582.699951171875,6.89990234375,0.0043786661568396635,1556.463861964761,1601.5816313126104,CLOSE,2020-02-13,2020-02-14,LONG,UP,0.92,STRONG BUY,10.43790288769814
1579.800048828125,1600.0,20.199951171875,0.0127863973588677,1560.998600061028,1604.8686471842543,CLOSE,2020-02-14,2020-02-18,LONG,UP,0.8875,STRONG BUY,10.571366061613523
1600.5999755859375,1607.5,6.9000244140625,0.004310898737541579,1580.5164874450618,1627.3779597737719,CLOSE,2020-02-18,2020-02-19,LONG,UP,0.87,STRONG BUY,10.616938150222621
1606.5,1616.5999755859375,10.0999755859375,0.006286944031084656,1586.693898637602,1632.9081351498642,CLOSE,2020-02-19,2020-02-20,LONG,UP,0.8975,STRONG BUY,10.683686246154558
1619.300048828125,1644.5999755859375,25.2999267578125,0.015623989374990672,1598.980097563041,1646.3933171815702,CLOSE,2020-02-20,2020-02-21,LONG,UP,0.9075,STRONG BUY,10.850608046550212
1657.0,1686.2151812444938,29.215181244493806,0.01763137069673736,1635.0886140666296,1686.2151812444938,TP,2020-02-21,2020-02-24,LONG,UP,0.835,STRONG BUY,11.041919139303939
1645.0999755859375,1646.9000244140625,-1.800048828125,-0.0010941881070078274,1669.9462625240672,1611.9715930017646,CLOSE,2020-02-24,2020-02-25,SHORT,DOWN,0.8425,STRONG SELL,11.02983720270317
1644.0,1640.0,4.0,0.0024330900243309003,1671.3679781124708,1607.5093625167056,CLOSE,2020-02-25,2020-02-26,SHORT,DOWN,0.945,STRONG SELL,11.056673789571063
1641.0999755859375,1640.0,1.0999755859375,0.0006702672611671725,1667.7666643159328,1605.5443906126106,CLOSE,2020-02-26,2020-02-27,SHORT,DOWN,0.9325,STRONG SELL,11.064084716029617
1640.300048828125,1604.4984342100356,35.80161461808939,0.021826259557613886,1667.151259791692,1604.4984342100356,TP,2020-02-27,2020-02-28,SHORT,DOWN,0.9125,STRONG SELL,11.305572300809109
1583.9000244140625,1592.300048828125,8.4000244140625,0.005303380443579417,1550.5667544749579,1628.3443843328687,CLOSE,2020-02-28,2020-03-02,LONG,UP,0.8375,STRONG BUY,11.365530051852692
1594.5,1642.084058959204,47.58405895920396,0.02984262085870427,1558.8119557805971,1642.084058959204,TP,2020-03-02,2020-03-03,LONG,UP,0.85,STRONG BUY,11.704707256048343
1645.4000244140625,1641.0999755859375,4.300048828125,0.002613375935530495,1684.2174940463651,1593.6433982376589,CLOSE,2020-03-03,2020-03-04,SHORT,DOWN,0.6775,STRONG SELL,11.735296056323728
1637.300048828125,1666.4000244140625,29.0999755859375,0.01777314769321934,1599.6909724996362,1687.4454839327766,CLOSE,2020-03-04,2020-03-05,LONG,UP,0.835,STRONG BUY,11.943869206356423
1670.800048828125,1670.800048828125,0.0,0.0,1632.0523272471512,1722.463677602757,CLOSE,2020-03-05,2020-03-06,LONG,UP,0.85,STRONG BUY,11.943869206356423
1696.0999755859375,1674.5,-21.5999755859375,-0.01273508395545819,1655.941376975033,1749.6447737338099,CLOSE,2020-03-06,2020-03-09,LONG,UP,0.7425,STRONG BUY,11.791763029260462
1671.5999755859375,1659.0999755859375,12.5,0.007477865627282291,1713.5936769118553,1615.608373818047,CLOSE,2020-03-09,2020-03-10,SHORT,DOWN,0.8025,STRONG SELL,11.879940248702027
1656.5999755859375,1641.4000244140625,15.199951171875,0.009175390194303724,1698.9798384870687,1600.0934917177624,CLOSE,2020-03-10,2020-03-11,SHORT,DOWN,0.8375,STRONG SELL,11.988943335968882
1637.0,1580.0296935509803,56.970306449019745,0.03480165329811835,1679.7277298367649,1580.0296935509803,TP,2020-03-11,2020-03-12,SHORT,DOWN,0.8625,STRONG SELL,12.406178385358057
1574.9000244140625,1515.699951171875,59.2000732421875,0.03758973415738738,1623.2650566466946,1510.4133147705531,CLOSE,2020-03-12,2020-03-13,SHORT,DOWN,0.7725,STRONG SELL,12.872523332772792
1569.0999755859375,1498.3623166312502,70.73765895468728,0.04508167742993701,1622.153219801953,1498.3623166312502,TP,2020-03-13,2020-03-16,SHORT,DOWN,0.7775,STRONG SELL,13.452838277370192
1469.300048828125,1524.9000244140625,55.5999755859375,0.0378411309727258,1407.5006077703963,1551.6993035717633,CLOSE,2020-03-16,2020-03-17,LONG,UP,0.8125,STRONG BUY,13.961908892579057
1537.5,1477.300048828125,60.199951171875,0.039154439786585366,1602.2137562332928,1451.2149916889432,CLOSE,2020-03-17,2020-03-18,SHORT,DOWN,0.6925,STRONG SELL,14.508579613619334
1481.5,1478.5999755859375,-2.9000244140625,-0.001957492010842052,1414.4765173006701,1570.8646435991063,CLOSE,2020-03-18,2020-03-19,LONG,UP,0.9,STRONG BUY,14.480179184937008
1483.5,1484.0,0.5,0.0003370407819346141,1419.0567686807005,1569.4243084257328,CLOSE,2020-03-19,2020-03-20,LONG,UP,0.9275,STRONG BUY,14.48505959585205
1505.300048828125,1567.0,61.699951171875,0.04098847350726413,1444.8813314158401,1585.8583387111714,CLOSE,2020-03-20,2020-03-23,LONG,UP,0.91,STRONG BUY,15.078780077347773
1592.699951171875,1679.3612203489895,86.66126917711449,0.05441154758204831,1527.703999289039,1679.3612203489895,TP,2020-03-23,2020-03-24,LONG,UP,0.8675,STRONG BUY,15.899239837005624
1676.5,1632.300048828125,44.199951171875,0.026364420621458395,1749.5498124626333,1579.100250049822,CLOSE,2020-03-24,2020-03-25,SHORT,DOWN,0.8025,STRONG SELL,16.318414083629886
1660.5,1650.0999755859375,-10.4000244140625,-0.00626318844568654,1587.8037429546193,1757.4283427271741,CLOSE,2020-03-25,2020-03-26,LONG,UP,0.7775,STRONG BUY,16.216208781089367
1623.9000244140625,1623.9000244140625,0.0,0.0,1694.425115010331,1529.8665702857045,CLOSE,2020-03-26,2020-03-27,SHORT,DOWN,0.8325,STRONG SELL,16.216208781089367
1641.199951171875,1622.0,19.199951171875,0.011698727603644854,1709.4946729225396,1550.1403221709888,CLOSE,2020-03-27,2020-03-30,SHORT,DOWN,0.86,STRONG SELL,16.405917790383167
1618.699951171875,1583.4000244140625,35.2999267578125,0.02180757881178457,1687.0022032606616,1527.6302817201595,CLOSE,2020-03-30,2020-03-31,SHORT,DOWN,0.875,STRONG SELL,16.763691135576607
1570.0,1578.199951171875,-8.199951171875,-0.005222898835589172,1638.352091225302,1478.863878366264,CLOSE,2020-03-31,2020-04-01,SHORT,DOWN,0.7375,STRONG SELL,16.676136072664427
1590.9000244140625,1625.699951171875,34.7999267578125,0.021874364337023323,1524.2159397048536,1679.8121373596744,CLOSE,2020-04-01,2020-04-02,LONG,UP,0.8,STRONG BUY,17.040915948851666
1624.5,1633.699951171875,9.199951171875,0.005663250952216066,1556.9004927700203,1714.6326763066397,CLOSE,2020-04-02,2020-04-03,LONG,UP,0.7875,STRONG BUY,17.137422932325634
1629.0999755859375,1677.0,47.9000244140625,0.02940275313480029,1564.593295532541,1715.1088823237994,CLOSE,2020-04-03,2020-04-06,LONG,UP,0.8225,STRONG BUY,17.64131034817147
1695.699951171875,1664.800048828125,30.89990234375,0.018222505887551334,1763.1847176597944,1605.7202625213158,CLOSE,2020-04-06,2020-04-07,SHORT,DOWN,0.735,STRONG SELL,17.962779229855144
1669.699951171875,1665.4000244140625,-4.2999267578125,-0.002575269140299493,1599.9212368173003,1762.7382369779746,CLOSE,2020-04-07,2020-04-08,LONG,UP,0.8475,STRONG BUY,17.916520238830486
1662.699951171875,1736.199951171875,73.5,0.04420520969414657,1596.3518592711985,1751.1640737061105,CLOSE,2020-04-08,2020-04-09,LONG,UP,0.8825,STRONG BUY,18.708523772977408
1722.0,1744.800048828125,22.800048828125,0.013240446473940185,1652.5160575208004,1814.6452566389328,CLOSE,2020-04-09,2020-04-13,LONG,UP,0.8475,STRONG BUY,18.956232980599953
1756.800048828125,1756.699951171875,-0.10009765625,-5.697726176451909e-05,1687.3399489199842,1849.4135153723125,CLOSE,2020-04-13,2020-04-14,LONG,UP,0.7675,STRONG BUY,18.955152906351348
1739.4000244140625,1727.199951171875,12.2000732421875,0.007013954852793129,1807.7022600430503,1648.3303769087454,CLOSE,2020-04-14,2020-04-15,SHORT,DOWN,0.8175,STRONG SELL,19.08810349306429
1731.0,1720.4000244140625,10.5999755859375,0.006123613856694107,1798.0663616554887,1641.5781844593484,CLOSE,2020-04-15,2020-04-16,SHORT,DOWN,0.8525,STRONG SELL,19.204991668112427
1715.699951171875,1689.199951171875,26.5,0.015445591160563767,1781.7901415218935,1627.5796973718502,CLOSE,2020-04-16,2020-04-17,SHORT,DOWN,0.8525,STRONG SELL,19.501624117660125
1686.0,1701.5999755859375,15.5999755859375,0.00925265455868179,1620.3341115764895,1773.554517898014,CLOSE,2020-04-17,2020-04-20,LONG,UP,0.7225,STRONG BUY,19.68206590895409
1697.0,1678.199951171875,18.800048828125,0.011078402373674131,1760.2897509203244,1612.6136654395673,CLOSE,2020-04-20,2020-04-21,SHORT,DOWN,0.7575,STRONG SELL,19.900111754638658
1696.0,1728.699951171875,32.699951171875,0.01928063158719045,1632.1738079484264,1781.1015894020982,CLOSE,2020-04-21,2020-04-22,LONG,UP,0.795,STRONG BUY,20.283798477923764
1734.0,1733.300048828125,-0.699951171875,-0.00040366272887831605,1669.3221073806817,1820.2371901590911,CLOSE,2020-04-22,2020-04-23,LONG,UP,0.755,STRONG BUY,20.275610664478148
1744.0,1723.5,20.5,0.011754587155963303,1805.8151886194453,1661.5797485074065,CLOSE,2020-04-23,2020-04-24,SHORT,DOWN,0.82,STRONG SELL,20.513942097174134
1731.9000244140625,1711.9000244140625,20.0,0.011548010692341444,1792.4605567035474,1651.1526480280827,CLOSE,2020-04-24,2020-04-27,SHORT,DOWN,0.8625,STRONG SELL,20.750837319854373
1716.5999755859375,1710.5,6.0999755859375,0.0035535218878558813,1774.9776127118878,1638.7631260846706,CLOSE,2020-04-27,2020-04-28,SHORT,DOWN,0.93,STRONG SELL,20.824575874461814
1710.0,1703.4000244140625,6.5999755859375,0.0038596348455774854,1765.2256630455252,1636.3657826059664,CLOSE,2020-04-28,2020-04-29,SHORT,DOWN,0.8725,STRONG SELL,20.90495113315126
1719.300048828125,1684.199951171875,35.10009765625,0.02041534151073527,1771.8131645132555,1649.282561247951,CLOSE,2020-04-29,2020-04-30,SHORT,DOWN,0.845,STRONG SELL,21.331732849799778
1686.5999755859375,1694.5,7.9000244140625,0.004683994147051954,1633.712796735459,1757.116214053242,CLOSE,2020-04-30,2020-05-01,LONG,UP,0.7975,STRONG BUY,21.431650561614717
1702.5999755859375,1706.9000244140625,4.300048828125,0.0025255778748881803,1650.1690237962075,1772.5079113055774,CLOSE,2020-05-01,2020-05-04,LONG,UP,0.84,STRONG BUY,21.485777864095468
1701.5,1704.4000244140625,-2.9000244140625,-0.0017043928381207758,1751.7394552333205,1634.514059688906,CLOSE,2020-05-04,2020-05-05,SHORT,DOWN,0.835,STRONG SELL,21.44915765818245
1704.0,1684.199951171875,19.800048828125,0.01161974696486209,1751.6902162783178,1640.413044962243,CLOSE,2020-05-05,2020-05-06,SHORT,DOWN,0.8875,STRONG SELL,21.69839144277996
1686.199951171875,1721.800048828125,35.60009765625,0.021112619313924573,1639.751885351774,1748.1307055986763,CLOSE,2020-05-06,2020-05-07,LONG,UP,0.8625,STRONG BUY,22.156501321035893
1726.199951171875,1709.9000244140625,16.2999267578125,0.009442664360375446,1773.358879896567,1663.3213795389524,CLOSE,2020-05-07,2020-05-08,SHORT,DOWN,0.7825,STRONG SELL,22.365717726410654
1702.300048828125,1695.300048828125,7.0,0.004112083533580844,1748.7797657424037,1640.32709294242,CLOSE,2020-05-08,2020-05-11,SHORT,DOWN,0.7475,STRONG SELL,22.457687425990144
1699.300048828125,1704.4000244140625,5.0999755859375,0.0030012213496107155,1654.029589560346,1759.6606611851635,CLOSE,2020-05-11,2020-05-12,LONG,UP,0.9025,STRONG BUY,22.525087916955908
1702.0,1713.9000244140625,11.9000244140625,0.006991788727416275,1658.0560099558684,1760.5919867255088,CLOSE,2020-05-12,2020-05-13,LONG,UP,0.8925,STRONG BUY,22.68257857273774
1724.300048828125,1738.0999755859375,13.7999267578125,0.008003204991608772,1681.4163411713532,1781.4783257038207,CLOSE,2020-05-13,2020-05-14,LONG,UP,0.9175,STRONG BUY,22.86411189879363
1739.699951171875,1753.4000244140625,13.7000732421875,0.007874963284880836,1696.7507992936003,1796.9654870095746,CLOSE,2020-05-14,2020-05-15,LONG,UP,0.83,STRONG BUY,23.04416594053804
1755.699951171875,1731.800048828125,23.89990234375,0.013612748765982228,1797.2205974332865,1700.339089489993,CLOSE,2020-05-15,2020-05-18,SHORT,DOWN,0.7,STRONG SELL,23.35786038200819
1744.199951171875,1744.199951171875,0.0,0.0,1701.4986420178636,1801.1350300438903,CLOSE,2020-05-18,2020-05-19,LONG,UP,0.85,STRONG BUY,23.35786038200819
1751.5999755859375,1750.5999755859375,-1.0,-0.0005709066076376739,1710.0523366030832,1806.9968275630767,CLOSE,2020-05-19,2020-05-20,LONG,UP,0.8575,STRONG BUY,23.344525225175822
1746.800048828125,1720.5,26.300048828125,0.015056130119625828,1786.226430499425,1694.2315399330582,CLOSE,2020-05-20,2020-05-21,SHORT,DOWN,0.7625,STRONG SELL,23.69600343454696
1726.5999755859375,1734.5999755859375,8.0,0.004633383593837435,1686.7647666498085,1779.7135875007764,CLOSE,2020-05-21,2020-05-22,LONG,UP,0.8675,STRONG BUY,23.805796108100104
1726.4000244140625,1704.800048828125,21.5999755859375,0.012511570482205303,1764.900572953247,1675.0659596951498,CLOSE,2020-05-22,2020-05-26,SHORT,DOWN,0.805,STRONG SELL,24.103644003991608
1685.5999755859375,1710.300048828125,24.7000732421875,0.014653579496879987,1646.6566169326434,1737.5244537903297,CLOSE,2020-05-26,2020-05-27,LONG,UP,0.8475,STRONG BUY,24.456848667568597
1709.300048828125,1713.300048828125,4.0,0.0023401391714359047,1670.4919222312603,1761.0442176239446,CLOSE,2020-05-27,2020-05-28,LONG,UP,0.9075,STRONG BUY,24.514081097145453
1718.800048828125,1736.9000244140625,18.0999755859375,0.010530588242813952,1680.3210688994516,1770.1053553996896,CLOSE,2020-05-28,2020-05-29,LONG,UP,0.9225,STRONG BUY,24.77222879133044
1740.4000244140625,1737.800048828125,-2.5999755859375,-0.0014938953973025995,1701.9909716231514,1791.6120948019438,CLOSE,2020-05-29,2020-06-01,LONG,UP,0.8775,STRONG BUY,24.735221672758147
1743.0,1725.199951171875,17.800048828125,0.01021230569599828,1780.797694493067,1692.603074009244,CLOSE,2020-06-01,2020-06-02,SHORT,DOWN,0.775,STRONG SELL,24.987825317938633
1726.300048828125,1697.800048828125,28.5,0.016509296874171343,1763.9371884829595,1676.1171959550122,CLOSE,2020-06-02,2020-06-03,SHORT,DOWN,0.7775,STRONG SELL,25.40035674435242
1694.5,1718.9000244140625,24.4000244140625,0.014399542292158453,1655.0726508032117,1747.069798929051,CLOSE,2020-06-03,2020-06-04,LONG,UP,0.845,STRONG BUY,25.766110255528638
1711.800048828125,1676.199951171875,35.60009765625,0.020796878514299226,1751.0254471266494,1659.4995177634257,CLOSE,2020-06-04,2020-06-05,SHORT,DOWN,0.7475,STRONG SELL,26.301964920298904
1679.0999755859375,1698.300048828125,19.2000732421875,0.011434740945361194,1637.287100505723,1734.8504756928903,CLOSE,2020-06-05,2020-06-08,LONG,UP,0.9025,STRONG BUY,26.6027210755165
1694.5999755859375,1714.699951171875,20.0999755859375,0.01186119194825763,1653.2558772971668,1749.7254399709652,CLOSE,2020-06-08,2020-06-09,LONG,UP,0.84,STRONG BUY,26.91826105653916
1716.0999755859375,1713.300048828125,2.7999267578125,0.0016315638935059744,1757.5873551841598,1660.7834694549742,CLOSE,2020-06-09,2020-06-10,SHORT,DOWN,0.74,STRONG SELL,26.962179919354977
1737.199951171875,1732.0,-5.199951171875,-0.002993294564835345,1695.5795246434475,1792.6938532097784,CLOSE,2020-06-10,2020-06-11,LONG,UP,0.7425,STRONG BUY,26.88147417274626
1724.9000244140625,1729.300048828125,-4.4000244140625,-0.002550886632143889,1766.8475554859394,1668.9699829848935,CLOSE,2020-06-11,2020-06-12,SHORT,DOWN,0.85,STRONG SELL,26.81290257962668
1730.0,1720.300048828125,9.699951171875,0.00560690819183526,1770.8905619509503,1675.4792507320662,CLOSE,2020-06-12,2020-06-15,SHORT,DOWN,0.85,STRONG SELL,26.96324006274727
1726.300048828125,1729.5999755859375,3.2999267578125,0.001911560368692922,1685.469532248113,1780.7407376014744,CLOSE,2020-06-15,2020-06-16,LONG,UP,0.7275,STRONG BUY,27.014781923862774
1714.699951171875,1729.199951171875,-14.5,-0.00845628997078485,1753.6104230059375,1662.8193220597918,CLOSE,2020-06-16,2020-06-17,SHORT,DOWN,0.865,STRONG SELL,26.786337094417075
1730.5,1724.800048828125,5.699951171875,0.0032938174931378215,1768.2275836045646,1680.1965551939138,CLOSE,2020-06-17,2020-06-18,SHORT,DOWN,0.8475,STRONG SELL,26.874566400115754
1723.699951171875,1745.9000244140625,22.2000732421875,0.012879314191019472,1686.8672028150136,1772.8102823143568,CLOSE,2020-06-18,2020-06-19,LONG,UP,0.785,STRONG BUY,27.22069238453026
1755.199951171875,1756.699951171875,1.5,0.0008546034877670271,1718.0838329292314,1804.6881088287332,CLOSE,2020-06-19,2020-06-22,LONG,UP,0.8275,STRONG BUY,27.243955283181513
1755.4000244140625,1772.0999755859375,16.699951171875,0.00951347324804174,1718.6100627060496,1804.453306691413,CLOSE,2020-06-22,2020-06-23,LONG,UP,0.8075,STRONG BUY,27.503139922938907
1778.300048828125,1765.800048828125,12.5,0.007029184983848663,1814.8300237344495,1729.5934156196925,CLOSE,2020-06-23,2020-06-24,SHORT,DOWN,0.79,STRONG SELL,27.696464581093917
1761.699951171875,1762.0999755859375,-0.4000244140625,-0.0002270672788498436,1797.6134966833838,1713.8152238231964,CLOSE,2020-06-24,2020-06-25,SHORT,DOWN,0.7825,STRONG SELL,27.69017562024773
1766.0,1772.5,6.5,0.003680634201585504,1732.008850596456,1811.3215325380586,CLOSE,2020-06-25,2020-06-26,LONG,UP,0.8825,STRONG BUY,27.792093027683524
1779.800048828125,1774.800048828125,-5.0,-0.0028093043391543638,1747.1225503376131,1823.370046815474,CLOSE,2020-06-26,2020-06-29,LONG,UP,0.86,STRONG BUY,27.71401658014667
1777.300048828125,1793.0,15.699951171875,0.008833596320568871,1746.1316626042346,1818.8578971266456,CLOSE,2020-06-29,2020-06-30,LONG,UP,0.8425,STRONG BUY,27.958831015037237
1793.5999755859375,1773.199951171875,20.4000244140625,0.011373787183175095,1824.5563263750298,1752.324841200481,CLOSE,2020-06-30,2020-07-01,SHORT,DOWN,0.765,STRONG SELL,28.276828808892628
1773.4000244140625,1784.0,10.5999755859375,0.005977205052447075,1741.2048467700615,1816.3269279393971,CLOSE,2020-07-01,2020-07-02,LONG,UP,0.9425,STRONG BUY,28.445845212916325
1788.199951171875,1788.5,0.300048828125,0.00016779377939719027,1756.6651381280035,1830.2463685637035,CLOSE,2020-07-02,2020-07-06,LONG,UP,0.9125,STRONG BUY,28.450618248792747
1789.300048828125,1804.199951171875,14.89990234375,0.008327224018972372,1759.3641536174653,1829.2145757756712,CLOSE,2020-07-06,2020-07-07,LONG,UP,0.8825,STRONG BUY,28.68753292042871
1801.5,1815.5,14.0,0.007771301693033583,1771.4631077675572,1841.5491896432573,CLOSE,2020-07-07,2020-07-08,LONG,UP,0.8275,STRONG BUY,28.910472393582193
1816.0999755859373,1799.199951171875,16.900024414062273,0.009305668543170227,1845.748520988998,1776.5685817151896,CLOSE,2020-07-08,2020-07-09,SHORT,DOWN,0.9075,STRONG SELL,29.179503667103344
1805.5,1798.199951171875,7.300048828125,0.004043228373373027,1835.2379454802976,1765.84940602627,CLOSE,2020-07-09,2020-07-10,SHORT,DOWN,0.8075,STRONG SELL,29.29748306425112
1805.0,1811.0,6.0,0.0033240997229916896,1776.5504739652818,1842.9327013796244,CLOSE,2020-07-10,2020-07-13,LONG,UP,0.76,STRONG BUY,29.394870819589354
1791.0,1810.5999755859373,-19.599975585937273,-0.01094359329198061,1818.7888508352519,1753.948198886331,CLOSE,2020-07-13,2020-07-14,SHORT,DOWN,0.8375,STRONG SELL,29.07318530846946
1806.0999755859373,1811.4000244140625,5.300048828125227,0.0029345268256292284,1778.0996140960606,1843.4337909057729,CLOSE,2020-07-14,2020-07-15,LONG,UP,0.71,STRONG BUY,29.158501350663656
1810.9000244140625,1798.699951171875,12.2000732421875,0.006737021965712864,1837.6932198418833,1775.175763843635,CLOSE,2020-07-15,2020-07-16,SHORT,DOWN,0.845,STRONG SELL,29.35494281475034
1798.5,1808.300048828125,9.800048828125,0.0054490124148596055,1771.7884640042446,1834.115381327674,CLOSE,2020-07-16,2020-07-17,LONG,UP,0.82,STRONG BUY,29.51489826258541
1807.0,1815.9000244140625,8.9000244140625,0.0049253040476272825,1780.9535763340195,1841.728564887974,CLOSE,2020-07-17,2020-07-20,LONG,UP,0.88,STRONG BUY,29.660268110463434
1822.0,1842.4000244140625,20.4000244140625,0.011196500776104555,1796.7104585071477,1855.7193886571365,CLOSE,2020-07-20,2020-07-21,LONG,UP,0.8825,STRONG BUY,29.992359325381706
